rid,age,race,latino,vote12,vote16,media,partyid,income,obama.th,trump.th,biden.th
4442,55,1,2,2,1,3,2,9,15,85,15
4443,50,2,2,1,1,,3,18,85,15,85
4444,70,1,2,1,,1,1,21,100,0,100
4445,39,1,2,1,1,4,2,22,0,100,0
4446,51,1,2,2,,2,2,22,0,100,0
4447,61,1,2,2,,4,3,2,,,
4448,23,1,2,2,2,1,3,7,40,35,40
4449,32,1,2,1,1,3,2,1,1,100,0
4450,69,1,2,1,1,2,3,15,15,90,10
4451,57,1,2,2,2,4,3,3,40,15,15
4452,44,1,2,1,1,,2,,20,100,0
4453,23,1,2,1,1,2,1,10,100,0,100
4454,51,1,2,2,1,3,2,9,30,85,0
4455,38,1,2,1,,4,2,16,25,60,0
4456,73,1,2,1,,2,2,6,0,100,0
4457,69,1,2,1,1,1,1,13,100,0,85
4458,37,6,2,2,2,1,3,6,30,40,50
4459,46,1,2,1,,2,5,,85,15,60
4460,73,1,2,1,,2,2,15,15,100,0
4461,,1,2,1,,1,2,,0,100,15
4462,73,1,2,2,,,3,14,0,100,0
4463,65,1,2,1,1,3,3,8,85,0,85
4464,34,1,2,1,2,1,3,9,85,60,0
4465,28,1,2,1,,3,1,2,90,0,60
4466,27,1,2,2,2,3,5,16,30,65,0
4467,55,4,2,1,1,,3,18,60,100,0
4468,55,4,2,1,,2,1,21,95,0,85
4469,65,1,2,1,,2,3,6,70,0,60
4470,71,1,2,2,2,3,2,14,15,85,15
4471,54,2,2,2,2,2,1,1,100,0,
4472,50,1,2,1,,3,5,18,30,60,15
4473,74,1,2,1,1,2,2,22,0,100,0
4474,53,1,2,2,2,4,3,4,60,70,50
4475,29,1,2,1,,1,1,21,85,15,70
4476,72,1,2,1,1,1,1,20,85,0,85
4477,,1,2,1,,2,2,15,30,85,15
4478,48,4,2,1,,2,3,21,85,0,70
4479,69,3,1,1,,4,3,10,85,15,70
4480,36,1,2,2,2,3,3,3,0,70,
4481,,1,2,1,1,2,2,,15,85,15
4482,26,4,2,2,1,1,1,17,90,40,80
4483,23,5,2,2,,4,3,13,0,0,15
4484,60,1,2,1,,1,2,6,50,85,30
4485,54,1,2,2,2,,2,16,60,40,50
4486,27,1,2,1,1,1,1,12,88,0,75
4487,45,1,2,1,1,4,3,14,0,60,40
4488,69,1,2,1,1,1,1,17,100,0,85
4489,30,1,2,1,1,3,3,6,50,0,30
4490,80,1,2,1,1,3,1,,90,0,80
4491,65,1,2,1,,2,2,21,65,60,70
4492,76,1,2,1,,1,3,,50,50,50
4493,39,4,2,1,1,2,1,1,85,0,60
4494,60,1,2,1,1,3,2,20,30,85,0
4495,40,3,1,1,2,2,5,,70,,
4496,37,3,1,2,,2,3,1,85,70,
4497,42,1,2,1,,3,3,17,70,0,50
4498,63,1,2,1,1,2,1,16,100,0,85
4499,54,1,2,1,1,3,2,1,0,100,0
4500,25,2,2,2,2,2,1,1,100,0,70
4501,29,2,2,1,1,3,1,16,100,0,50
4502,25,1,2,2,1,1,5,20,60,0,70
4503,73,1,2,1,,1,1,14,100,0,85
4504,22,3,1,2,2,3,3,5,60,60,50
4505,80,1,2,1,,1,2,,0,100,0
4506,36,1,2,1,,1,1,18,100,0,70
4507,39,1,2,1,1,2,1,22,100,0,80
4508,35,1,2,1,1,2,1,15,100,0,70
4509,25,1,2,2,1,1,1,19,90,0,75
4510,29,1,2,2,1,4,1,1,85,0,70
4511,48,1,2,1,,2,2,1,0,100,0
4512,64,5,2,1,1,2,3,17,0,100,0
4513,80,1,2,1,,1,2,18,0,70,30
4514,80,1,2,2,,,2,5,0,100,0
4515,65,1,2,1,,1,1,15,100,0,85
4516,56,6,2,2,,3,3,10,50,95,50
4517,39,1,2,1,1,3,2,18,0,70,0
4518,58,3,1,1,,,1,,30,70,15
4519,56,1,2,1,1,2,2,15,15,85,30
4520,65,1,2,1,1,2,3,,50,60,15
4521,80,1,2,1,1,3,1,22,100,0,70
4522,48,1,2,1,,3,2,13,0,100,0
4523,65,1,2,2,2,3,3,2,85,,85
4524,30,1,2,2,,3,2,20,70,75,30
4525,80,1,2,1,1,,1,17,50,60,0
4526,39,6,2,1,1,2,2,22,15,70,30
4527,22,2,2,2,,1,1,1,100,0,100
4528,69,4,2,2,,3,3,5,85,50,50
4529,46,1,2,2,,4,3,11,10,50,0
4530,37,4,2,1,1,3,3,22,70,0,85
4531,,1,2,1,1,2,3,18,0,85,0
4532,31,1,2,1,1,2,1,15,55,0,55
4533,65,1,2,1,1,2,2,,0,100,0
4534,67,1,2,1,1,2,3,21,100,85,15
4535,80,1,2,1,1,1,1,8,100,0,100
4536,57,1,2,2,,3,2,18,40,75,40
4537,56,1,2,1,1,2,1,19,85,0,70
4538,31,1,2,1,1,3,5,18,90,0,60
4539,44,1,2,1,1,1,3,22,50,0,60
4540,33,5,2,2,,2,1,15,100,0,70
4541,73,1,2,1,1,,3,6,85,15,80
4542,70,1,2,1,1,1,1,22,100,0,85
4543,39,1,2,1,1,4,2,13,15,85,15
4544,62,3,1,2,2,2,1,11,100,30,70
4545,45,1,2,1,,2,2,15,30,100,30
4546,18,1,2,2,,2,3,17,100,15,70
4547,22,1,2,2,,2,1,2,85,0,60
4548,29,1,2,1,2,,3,10,95,0,90
4549,24,1,2,2,1,4,2,22,0,90,0
4550,56,,,1,1,,3,,15,70,0
4551,33,1,2,1,,1,2,1,0,60,0
4552,55,1,2,1,1,3,1,,98,0,80
4553,34,1,2,1,1,1,2,9,15,100,0
4554,70,1,2,1,,2,1,15,100,0,100
4555,60,1,2,1,1,1,2,20,0,100,0
4556,35,1,2,1,,2,3,20,0,100,0
4557,41,2,2,1,1,3,1,4,100,0,85
4558,48,1,2,1,,2,2,16,40,85,15
4559,51,1,2,1,1,1,2,16,15,100,0
4560,53,1,2,2,1,3,2,2,15,60,15
4561,80,1,2,2,,3,2,17,100,70,50
4562,34,1,2,2,,3,2,15,60,85,15
4563,65,5,2,1,,2,2,9,100,0,70
4564,65,1,2,1,,,2,22,0,100,15
4565,58,1,2,1,1,1,1,10,100,0,100
4566,75,1,2,2,,2,3,11,0,70,0
4567,42,1,2,1,1,2,3,19,12,94,0
4568,34,1,2,1,1,2,2,19,40,60,40
4569,50,5,2,1,1,3,1,1,100,30,100
4570,40,1,2,2,2,2,3,22,85,0,70
4571,71,1,2,2,2,2,3,10,60,50,40
4572,53,1,2,1,,2,3,13,85,0,85
4573,62,1,2,2,,,2,8,40,70,40
4574,43,6,2,1,1,3,1,19,70,0,60
4575,64,2,2,1,,2,1,8,100,0,85
4576,47,3,1,1,,4,1,2,100,50,50
4577,58,1,2,1,1,2,2,18,0,100,0
4578,52,1,2,1,1,4,2,15,0,100,0
4579,61,1,2,2,,2,2,5,15,85,0
4580,80,1,2,1,,2,3,,100,15,70
4581,63,1,2,1,1,3,2,8,0,100,0
4582,64,1,2,2,1,,1,4,100,15,85
4583,38,1,2,1,,,3,8,85,60,60
4584,57,1,2,2,,3,2,1,100,86,50
4585,71,1,2,1,1,1,2,22,0,100,0
4586,32,1,2,2,1,1,1,15,85,0,70
4587,70,1,2,1,,2,2,1,0,85,0
4588,40,1,2,1,,2,3,19,60,0,30
4589,66,1,2,1,1,3,2,22,20,60,50
4590,33,1,2,1,1,2,2,15,60,60,30
4591,33,3,1,1,,,3,,100,60,40
4592,65,3,1,1,2,1,1,6,85,15,40
4593,58,1,2,1,,1,2,22,0,100,0
4594,40,1,2,1,,2,3,20,100,0,70
4595,53,1,2,1,1,2,3,,0,100,0
4596,70,1,2,1,1,1,1,20,85,0,70
4597,35,1,2,2,2,3,2,15,30,60,40
4598,74,1,2,1,1,2,2,12,0,100,0
4599,49,1,2,1,,2,2,7,20,90,15
4600,48,1,2,1,2,,3,1,70,70,50
4601,79,1,2,1,1,3,3,6,85,0,70
4602,33,1,2,1,1,3,2,19,10,95,0
4603,60,1,2,1,1,2,2,13,30,40,15
4604,67,1,2,1,1,2,2,11,,,
4605,43,1,2,1,1,3,2,17,60,60,40
4606,,1,2,1,,2,2,22,0,100,0
4607,75,2,2,1,,2,1,10,100,60,
4608,80,1,2,1,,,3,7,,,
4609,60,1,2,2,,3,2,12,85,50,
4610,33,1,2,1,,3,1,21,100,0,40
4611,59,1,2,1,,2,3,15,50,85,10
4612,27,1,2,2,,2,3,4,60,15,40
4613,67,3,1,1,,,2,22,60,30,50
4614,35,1,2,2,,,2,8,0,85,0
4615,50,1,2,2,2,3,3,19,70,15,60
4616,74,1,2,1,1,3,2,17,0,70,0
4617,37,1,2,1,,3,3,19,0,95,0
4618,41,2,2,1,,,3,20,85,30,70
4619,76,1,2,1,,1,1,1,100,15,85
4620,51,4,2,1,,2,3,15,85,0,100
4621,35,1,2,1,1,,2,2,15,100,0
4622,76,1,2,1,,1,1,19,85,,70
4623,73,1,2,1,1,1,2,19,30,85,15
4624,36,1,2,2,1,3,2,2,30,100,0
4625,58,1,2,2,2,2,2,9,30,85,30
4626,41,1,2,1,1,1,1,13,100,15,85
4627,23,1,2,2,,2,3,9,95,0,48
4628,50,1,2,1,,1,1,21,99,0,70
4629,70,1,2,1,,2,2,17,0,100,0
4630,61,2,2,1,1,3,1,4,100,0,0
4631,44,6,2,1,,4,2,17,0,100,0
4632,24,1,2,2,,1,1,6,80,10,55
4633,71,1,2,1,,2,3,10,15,70,0
4634,45,1,2,1,1,1,1,18,85,70,70
4635,,1,2,1,1,2,3,8,100,50,25
4636,,5,2,1,1,4,3,,50,50,50
4637,73,1,2,2,,3,1,18,30,85,40
4638,59,1,2,1,,2,3,22,80,30,60
4639,21,1,2,2,,2,1,16,90,0,90
4640,41,1,2,1,,2,2,12,0,100,0
4641,61,1,2,1,,3,5,16,50,40,85
4642,18,1,2,2,2,1,2,22,40,70,40
4643,19,6,2,2,,,3,1,70,100,100
4644,50,1,2,1,1,2,3,12,60,30,70
4645,40,3,1,2,,3,2,13,70,70,40
4646,28,4,2,2,1,3,1,21,75,0,70
4647,,2,2,1,1,4,1,1,100,0,50
4648,34,1,2,2,1,2,2,1,15,85,0
4649,30,3,1,1,,3,1,4,100,50,50
4650,64,1,2,2,1,,2,,0,85,0
4651,39,1,2,1,,3,1,22,90,0,75
4652,33,1,2,1,1,1,2,22,0,100,0
4653,,1,2,1,1,,3,10,50,70,50
4654,72,1,2,2,1,1,1,,100,0,100
4655,69,1,2,1,1,2,3,16,85,0,85
4656,57,1,2,1,1,1,2,15,0,100,0
4657,72,1,2,1,,2,3,22,100,0,100
4658,44,1,2,1,1,2,2,1,30,85,15
4659,57,1,2,2,1,2,2,8,0,100,0
4660,67,2,2,1,,2,1,1,100,15,100
4661,54,6,2,1,,2,3,10,85,0,85
4662,67,1,2,1,,2,1,21,100,15,85
4663,72,1,2,1,,2,1,1,100,0,85
4664,31,2,2,2,2,3,3,19,0,70,50
4665,69,1,2,1,1,2,2,6,30,85,30
4666,33,1,2,1,1,2,1,18,70,0,60
4667,57,1,2,1,,2,3,22,40,70,15
4668,46,1,2,2,,4,3,17,0,85,0
4669,73,1,2,1,1,2,1,9,100,0,
4670,64,1,2,1,1,3,2,1,0,85,0
4671,18,1,2,2,,3,3,17,85,15,70
4672,66,1,2,2,,3,2,6,70,100,0
4673,36,1,2,2,,2,3,18,15,100,0
4674,64,2,2,1,,3,1,5,100,0,70
4675,45,3,1,1,,1,1,9,100,0,85
4676,41,3,1,1,1,2,1,14,100,0,100
4677,29,1,2,2,,3,3,5,70,50,0
4678,53,1,2,1,1,2,1,7,85,0,70
4679,65,1,2,1,,2,3,13,0,85,15
4680,62,1,2,1,,3,3,17,85,15,85
4681,79,1,2,1,,1,2,1,50,85,50
4682,62,1,2,2,2,3,1,6,40,60,40
4683,73,1,2,1,1,2,1,20,100,0,100
4684,64,1,2,1,1,2,2,20,15,85,0
4685,70,1,2,1,1,,5,1,0,100,0
4686,52,3,1,1,2,2,3,8,100,0,70
4687,20,1,2,2,,,5,2,40,0,25
4688,54,1,2,1,1,1,1,13,100,0,100
4689,41,1,2,1,1,2,2,20,0,100,30
4690,72,2,2,1,1,2,3,17,100,0,85
4691,29,1,2,1,1,2,1,15,85,0,70
4692,43,1,2,2,,3,3,21,100,0,60
4693,31,4,2,2,,2,3,12,80,15,50
4694,69,1,2,1,1,3,1,17,85,0,85
4695,39,3,1,2,1,2,1,14,85,0,85
4696,71,2,2,1,,1,1,17,100,0,90
4697,43,3,1,1,1,2,1,1,100,0,70
4698,23,1,2,2,,4,3,6,50,60,0
4699,77,1,2,1,1,2,1,1,85,15,85
4700,47,1,2,1,1,2,3,17,85,0,60
4701,26,2,2,1,,4,3,4,60,50,50
4702,29,2,2,1,,2,1,10,100,0,50
4703,30,1,2,2,1,1,1,19,70,10,50
4704,80,1,2,1,,,2,8,0,100,0
4705,43,1,2,1,,1,1,21,95,0,90
4706,50,1,2,1,1,2,2,16,0,100,0
4707,28,6,2,2,,,1,3,85,70,70
4708,41,1,2,1,1,,2,,50,0,15
4709,46,1,2,1,,3,2,2,40,70,0
4710,39,1,2,1,,,1,21,70,0,40
4711,64,1,2,1,1,3,3,11,60,50,50
4712,44,2,2,1,1,3,1,17,85,0,60
4713,30,6,2,1,2,2,1,3,100,0,85
4714,27,1,2,1,1,2,3,,100,0,40
4715,53,3,1,2,2,2,3,1,100,0,100
4716,68,1,2,1,1,2,3,11,0,100,0
4717,66,1,2,2,,3,3,20,30,70,30
4718,26,1,2,2,,4,2,13,0,100,0
4719,47,1,2,2,,1,3,22,80,1,65
4720,75,1,2,1,1,2,1,17,90,0,80
4721,43,6,2,1,,2,3,22,85,0,85
4722,65,1,2,1,,2,2,1,40,85,40
4723,60,2,2,1,1,,3,2,40,40,50
4724,39,3,1,2,1,2,3,6,100,0,60
4725,56,1,2,1,1,2,3,19,100,0,70
4726,80,1,2,1,1,1,3,1,0,100,15
4727,,1,2,2,,2,5,,85,40,60
4728,40,1,2,1,,3,1,21,100,,90
4729,40,1,2,1,,2,1,10,70,60,40
4730,33,2,2,1,1,2,1,15,100,0,100
4731,24,4,2,1,,,1,1,100,0,100
4732,49,1,2,1,,,1,19,100,0,100
4733,80,2,2,1,1,1,1,9,100,0,100
4734,57,1,2,1,,3,3,,15,70,0
4735,,,2,2,,3,5,,85,50,85
4736,71,1,2,1,1,1,2,22,0,100,0
4737,37,1,2,2,2,4,3,1,100,40,60
4738,74,1,2,1,1,,1,22,100,0,90
4739,18,1,2,2,2,4,3,6,50,50,0
4740,28,1,2,1,2,1,1,4,50,0,40
4741,60,1,2,1,1,2,1,19,85,0,70
4742,38,1,2,1,,2,5,13,15,60,40
4743,41,1,2,1,1,2,1,22,90,0,90
4744,65,2,2,1,1,2,1,2,90,0,85
4745,67,1,2,1,,2,3,13,30,100,0
4746,,2,2,2,,2,,,,,
4747,66,1,2,1,,3,1,14,95,5,90
4748,46,2,2,1,,2,1,6,100,0,70
4749,40,4,2,1,,3,2,6,30,100,50
4750,56,1,2,2,,,2,5,0,100,0
4751,,1,2,1,,2,3,,50,70,60
4752,73,3,1,2,1,2,1,20,100,0,100
4753,71,3,1,2,2,3,1,17,100,30,85
4754,80,1,2,1,1,2,1,8,100,0,100
4755,51,6,2,1,,,3,22,90,0,70
4756,34,6,2,1,1,2,3,11,85,0,70
4757,,1,2,1,,,2,19,15,70,30
4758,27,1,2,2,,3,1,16,85,0,85
4759,,1,2,1,,,3,,0,100,0
4760,22,1,2,2,,4,3,1,30,30,0
4761,48,1,2,2,,3,2,21,25,100,25
4762,28,1,2,2,1,2,2,4,15,60,0
4763,79,1,2,1,,3,2,6,15,85,15
4764,31,1,2,2,1,1,2,21,15,85,0
4765,70,2,2,1,1,2,1,7,100,0,100
4766,58,1,2,1,,,3,11,0,85,0
4767,80,1,2,1,1,2,2,7,15,85,50
4768,55,1,2,1,,3,3,17,90,30,60
4769,60,2,2,1,1,2,1,17,100,0,100
4770,57,1,2,2,1,1,3,17,0,100,0
4771,68,1,2,1,1,2,2,15,30,100,30
4772,73,1,2,1,1,2,2,1,0,100,0
4773,75,1,2,1,,1,2,10,0,100,0
4774,27,1,2,1,,2,5,8,100,0,85
4775,76,1,2,1,1,,2,,0,85,0
4776,20,3,1,2,,3,1,21,85,0,50
4777,32,1,2,1,,2,1,16,70,10,50
4778,37,1,2,1,,4,2,16,0,100,0
4779,,6,2,2,,3,3,,40,40,50
4780,78,1,2,1,1,2,1,2,100,,100
4781,53,3,1,2,,1,3,22,,15,60
4782,26,3,1,1,1,3,3,5,85,0,70
4783,64,5,2,1,1,,3,,70,15,85
4784,60,2,2,1,,,1,1,100,50,85
4785,55,1,2,1,1,1,1,20,85,0,70
4786,20,1,2,2,2,3,3,20,85,0,100
4787,58,1,2,1,,2,2,18,30,70,30
4788,75,1,2,1,,2,2,7,30,85,30
4789,63,1,2,2,,,2,18,40,70,40
4790,65,1,2,1,,2,2,19,0,85,15
4791,31,1,2,2,,,5,10,85,70,30
4792,50,1,2,1,1,2,2,7,30,70,15
4793,67,3,1,1,,3,5,14,50,50,0
4794,60,5,2,1,1,1,3,18,0,100,0
4795,80,1,2,1,1,2,2,1,0,100,0
4796,64,1,2,1,,2,3,8,70,15,65
4797,24,6,2,2,,2,1,8,85,0,30
4798,74,1,2,1,1,2,3,19,85,0,60
4799,60,1,2,1,1,4,3,1,100,,100
4800,65,1,2,1,,2,2,12,15,85,40
4801,75,2,2,1,1,2,1,20,100,0,100
4802,30,3,1,2,1,3,3,10,100,0,70
4803,30,3,1,2,,3,3,10,50,50,60
4804,45,1,2,1,1,2,2,1,0,85,0
4805,43,1,2,1,,,1,9,85,0,70
4806,60,1,2,1,,2,1,17,70,0,0
4807,66,1,2,1,1,3,3,15,50,30,30
4808,35,1,2,2,,2,3,13,10,90,0
4809,40,5,2,1,,2,3,15,85,40,60
4810,80,1,2,2,,2,2,,0,100,0
4811,38,1,2,1,,2,2,16,85,60,40
4812,60,2,2,2,2,2,3,1,50,90,0
4813,26,3,1,1,,3,3,22,50,60,70
4814,60,1,2,1,1,2,2,19,0,85,15
4815,70,1,2,1,,2,1,12,100,0,85
4816,49,6,2,1,2,3,1,11,85,15,60
4817,54,6,2,2,2,3,3,1,70,30,60
4818,43,1,2,1,1,4,3,17,75,75,0
4819,57,1,2,1,1,3,2,19,30,85,30
4820,34,1,2,2,2,3,3,13,100,0,60
4821,65,1,2,1,,2,1,18,100,0,70
4822,68,2,2,1,,3,1,2,100,0,100
4823,68,1,2,1,1,3,2,19,40,60,40
4824,28,2,2,2,,4,2,3,85,0,50
4825,67,1,2,1,1,3,1,1,100,0,50
4826,72,1,2,1,,2,3,13,100,,100
4827,59,1,2,1,,1,1,15,100,0,100
4828,46,1,2,1,,3,3,13,70,70,50
4829,35,3,1,1,1,2,1,3,95,0,80
4830,64,2,2,1,1,,1,1,85,0,85
4831,49,3,1,2,,3,1,11,100,0,100
4832,27,3,1,2,,3,3,17,100,0,100
4833,61,6,2,1,,3,1,3,95,0,85
4834,68,1,2,1,,,1,20,100,0,85
4835,61,1,2,1,,3,3,20,60,70,60
4836,62,1,2,1,1,2,3,,100,0,85
4837,55,1,2,1,,2,1,4,100,0,85
4838,56,2,2,1,1,4,1,1,100,0,100
4839,23,3,1,2,1,2,1,22,85,0,70
4840,79,3,1,1,,,3,,85,0,70
4841,80,1,2,1,,1,1,6,,,
4842,80,1,2,1,1,2,3,7,100,0,100
4843,80,3,1,1,1,3,1,15,100,15,85
4844,39,1,2,1,1,2,1,15,100,0,70
4845,18,4,2,2,,3,2,16,100,40,50
4846,29,2,2,1,2,,3,10,100,0,60
4847,67,3,1,1,1,1,1,17,100,0,100
4848,68,3,1,1,1,2,2,1,100,30,100
4849,22,1,2,2,,3,2,18,15,100,0
4850,,3,1,1,1,3,5,9,35,85,0
4851,41,1,2,1,1,2,2,18,20,90,1
4852,41,3,1,2,,3,1,3,100,0,100
4853,36,1,2,2,2,3,1,11,60,70,50
4854,,,,1,1,3,2,1,70,85,40
4855,,,,1,,2,1,5,85,0,85
4856,30,1,2,2,,3,2,8,30,85,15
4857,,1,2,1,1,3,3,20,60,15,70
4858,20,3,1,2,2,,5,6,30,85,0
4859,53,1,2,1,1,1,2,21,0,100,0
4860,47,1,2,1,,3,2,19,25,75,30
4861,43,1,2,1,1,3,2,9,0,100,0
4862,63,6,2,1,,4,1,5,0,100,0
4863,22,1,2,2,,3,2,1,0,100,0
4864,80,1,2,1,1,,2,18,15,100,15
4865,73,1,2,1,1,2,1,6,100,0,85
4866,31,6,2,1,,3,3,20,85,15,60
4867,57,1,2,2,,3,3,,50,60,40
4868,71,2,2,1,1,2,1,8,85,,85
4869,64,6,2,1,,1,1,7,100,0,100
4870,69,1,2,1,1,1,1,8,100,0,85
4871,67,1,2,1,1,1,2,13,40,100,40
4872,58,1,2,1,1,1,1,15,100,0,100
4873,19,1,2,2,2,3,3,3,100,0,50
4874,42,1,2,2,,1,1,17,90,25,87
4875,24,4,2,2,,3,1,5,100,0,60
4876,77,1,2,1,1,2,2,16,30,70,40
4877,37,1,2,1,1,1,3,13,50,0,40
4878,55,1,2,1,1,1,2,1,0,100,0
4879,69,1,2,1,1,3,3,6,70,40,40
4880,68,1,2,1,1,1,1,21,85,0,85
4881,24,1,2,2,1,3,1,10,100,0,70
4882,59,2,2,1,1,2,1,6,90,30,85
4883,29,3,1,2,,4,3,6,100,0,85
4884,,6,2,2,1,,2,15,40,60,40
4885,73,1,2,1,,2,2,17,0,85,0
4886,39,1,2,1,,,3,18,70,0,60
4887,,1,2,1,2,3,2,11,0,100,0
4888,77,2,2,1,1,2,1,5,85,,
4889,,1,2,1,1,2,1,3,100,0,100
4890,,1,2,1,,,2,,30,85,30
4891,53,1,2,2,2,2,2,10,0,100,0
4892,53,4,2,1,2,2,3,1,50,10,70
4893,68,1,2,1,,2,2,22,15,70,30
4894,40,1,2,1,,2,1,20,100,0,70
4895,25,2,2,2,,4,2,1,100,0,60
4896,40,3,1,1,1,2,3,20,85,0,70
4897,43,1,2,1,,4,3,10,60,0,0
4898,51,5,2,2,2,2,1,1,100,0,100
4899,57,1,2,2,,2,3,4,60,15,40
4900,65,1,2,1,,3,2,14,15,20,30
4901,80,1,2,2,1,1,3,6,60,,
4902,42,1,2,1,,,2,16,0,100,0
4903,48,2,2,1,1,2,1,17,100,20,90
4904,38,2,2,2,2,3,5,4,,15,
4905,31,3,1,2,1,4,3,7,0,100,0
4906,65,1,2,1,1,2,1,19,70,0,70
4907,41,1,2,2,2,2,2,2,0,85,0
4908,,,2,1,1,3,5,,20,0,15
4909,80,1,2,1,,4,1,8,85,0,60
4910,40,3,1,1,1,2,2,13,85,50,85
4911,38,1,2,1,1,1,1,19,85,0,70
4912,68,1,2,1,,1,1,4,100,0,100
4913,30,2,2,1,1,2,3,10,85,60,15
4914,65,1,2,2,,3,2,18,50,40,50
4915,66,1,2,1,,2,2,14,0,100,0
4916,51,1,2,1,1,1,2,17,5,91,0
4917,51,1,2,1,1,1,2,15,0,85,0
4918,20,2,2,1,2,3,1,1,100,0,15
4919,32,1,2,2,,1,1,4,100,30,70
4920,41,1,2,1,,3,2,15,60,70,30
4921,57,1,2,1,1,2,2,1,15,50,15
4922,54,1,2,1,1,,1,10,100,0,85
4923,42,1,2,2,,2,2,6,60,70,40
4924,52,1,2,2,1,2,3,,0,100,50
4925,76,1,2,1,1,1,2,16,0,100,0
4926,65,1,2,1,1,2,3,9,85,15,70
4927,72,1,2,1,1,2,1,17,95,0,85
4928,39,1,2,1,,,1,6,70,0,60
4929,47,1,2,1,1,3,3,16,90,0,60
4930,40,1,2,1,1,2,5,17,30,100,30
4931,27,1,2,2,,,5,13,,95,0
4932,32,1,2,1,1,3,1,8,95,0,55
4933,66,1,2,1,,3,1,10,100,0,100
4934,64,1,2,1,1,3,3,,90,0,80
4935,67,1,2,1,1,2,1,18,100,0,90
4936,31,1,2,2,,4,2,18,50,70,30
4937,72,1,2,1,,1,1,,85,0,70
4938,45,4,2,2,,,2,21,0,70,0
4939,24,1,2,2,2,2,5,9,60,0,30
4940,29,4,2,1,,2,1,22,100,15,85
4941,39,3,1,1,1,2,1,1,100,0,85
4942,52,1,2,1,,4,1,21,70,15,70
4943,57,1,2,1,1,1,2,10,0,100,0
4944,56,1,2,1,,2,2,14,0,85,0
4945,27,4,2,1,,3,1,,100,0,70
4946,46,3,1,1,,4,3,3,100,60,60
4947,57,1,2,1,1,3,2,3,0,100,0
4948,75,1,2,1,1,1,1,9,100,0,100
4949,54,1,2,1,1,3,3,1,100,0,100
4950,71,5,2,1,,3,2,12,0,100,0
4951,42,2,2,1,,4,1,8,100,0,100
4952,58,1,2,1,1,,3,11,70,30,60
4953,58,1,2,1,,2,3,6,60,0,85
4954,69,1,2,1,,3,3,1,100,0,70
4955,19,1,2,2,2,2,2,10,15,85,15
4956,34,1,2,1,1,,2,22,60,40,50
4957,53,2,2,1,1,2,1,10,100,0,100
4958,72,1,2,1,1,3,2,,0,100,0
4959,44,1,2,1,1,3,1,20,95,0,70
4960,36,1,2,1,,3,3,1,0,85,0
4961,25,6,2,2,1,3,3,13,100,0,50
4962,55,1,2,1,,1,1,8,100,0,80
4963,33,2,2,1,,1,2,16,40,90,30
4964,78,1,2,1,1,1,2,11,15,100,15
4965,51,3,1,1,1,,1,3,100,0,85
4966,80,1,2,1,1,1,1,,85,0,100
4967,51,1,2,1,1,1,2,6,0,85,0
4968,55,3,1,1,1,2,1,13,100,15,60
4969,18,1,2,2,2,1,3,11,65,0,55
4970,65,1,2,1,,1,2,17,15,85,30
4971,43,1,2,2,2,3,1,19,85,70,40
4972,18,3,1,1,,1,1,1,85,0,100
4973,51,1,2,1,,2,3,17,100,0,60
4974,35,1,2,1,1,3,2,14,26,85,40
4975,69,1,2,1,1,,1,15,100,0,70
4976,75,3,1,2,,3,3,15,50,60,50
4977,63,1,2,2,1,,2,22,0,100,30
4978,80,1,2,1,,2,2,16,50,0,30
4979,33,3,1,2,2,4,3,6,100,0,70
4980,68,1,2,1,,2,3,7,70,0,70
4981,28,1,2,1,,3,2,2,0,100,0
4982,27,6,2,1,,,5,16,85,45,55
4983,33,1,2,2,2,1,3,10,85,80,40
4984,30,1,2,1,1,2,3,13,10,10,10
4985,53,1,2,1,,2,1,20,100,0,85
4986,58,1,2,2,,,2,5,0,70,0
4987,27,2,2,1,,3,3,5,85,40,70
4988,50,1,2,1,,1,2,18,15,100,30
4989,,1,2,1,,2,2,,85,40,50
4990,37,3,1,1,1,1,1,15,100,40,60
4991,63,1,2,1,1,4,3,20,85,70,60
4992,19,4,2,2,2,,1,20,70,30,60
4993,25,1,2,2,1,1,1,6,90,0,85
4994,71,5,2,2,,3,3,10,100,100,0
4995,55,1,2,1,2,3,3,21,100,30,60
4996,29,1,2,1,,,2,17,0,100,0
4997,52,1,2,2,1,2,2,2,0,75,0
4998,32,1,2,2,2,2,1,19,100,0,70
4999,52,1,2,1,,2,2,17,30,70,30
5000,66,1,2,1,,3,2,14,30,85,10
5001,66,1,2,1,,1,2,18,40,100,15
5002,57,1,2,1,1,2,2,15,0,85,0
5003,39,6,2,2,,2,2,16,30,60,30
5004,21,6,2,2,2,4,3,16,100,0,70
5005,34,1,2,1,,2,2,21,45,30,40
5006,,1,2,1,,2,2,1,0,100,0
5007,35,1,2,2,,2,5,15,50,0,40
5008,80,1,2,1,1,3,3,4,70,0,100
5009,26,1,2,1,1,,2,4,0,100,0
5010,75,3,1,2,,2,3,,85,15,70
5011,34,5,2,1,,,2,1,15,70,15
5012,43,1,2,2,,2,2,13,50,85,15
5013,21,1,2,2,2,3,1,1,100,0,85
5014,25,1,2,2,,2,5,9,100,0,70
5015,45,3,1,1,,2,1,3,90,40,80
5016,35,1,2,2,,3,2,6,40,85,30
5017,18,3,1,2,2,,3,13,70,30,85
